Valuation date,Cumulative Return
2014-10-01,
2014-10-02,0.000237807646059629
2014-10-03,0.00033945728656759044
2014-10-04,0.00043351133585711743
2014-10-05,0.0005205324303141357
2014-10-06,0.000607553524771598
2014-10-07,0.0009410093565493938
2014-10-08,0.0009844261310469893
2014-10-09,0.00108110581680676
2014-10-10,0.0011820052754663024
2014-10-11,0.0012828109613944871
2014-10-12,0.0013790217834990237
2014-10-13,0.0014840472423267581
2014-10-14,0.0015905730648517746
2014-10-15,0.0016889406597715428
2014-10-16,0.0017872144819603974
2014-10-17,0.0018883014860819891
2014-10-18,0.0019856375809594873
2014-10-19,0.002081848403064246
2014-10-20,0.002179747134328558
2014-10-21,0.0022837410931140223
2014-10-22,0.0023905482338324457
2014-10-23,0.002488353192365622
2014-10-24,0.0025855955145122067
2014-10-25,0.00268265029119652
2014-10-26,0.0027793299769565127
2014-10-27,0.0028760096627165055
2014-10-28,0.0029730644394008188
2014-10-29,0.003070681852471946
2014-10-30,0.003161828947097378
2014-10-31,0.003278107133656505
2014-11-01,0.003374224183030128
2014-11-02,0.0034703412324035288
2014-11-03,0.0035667395999703366
2014-11-04,0.0036637006039237363
2014-11-05,0.0037563480622466727
2014-11-06,0.003874783021621031
2014-11-07,0.003957303024985759
2014-11-08,0.004053513847090295
2014-11-09,0.004149724669194832
2014-11-10,0.004245747945837319
2014-11-11,0.0043451470407991355
2014-11-12,0.0044961211378637955
2014-11-13,0.004576296822950798
2014-11-14,0.004675602145181479
2014-11-15,0.0047718129672860154
2014-11-16,0.00486811756212191
2014-11-17,0.004964609702419853
2014-11-18,0.005061664479104611
2014-11-19,0.0051611573467975624
2014-11-20,0.005257555714364148
2014-11-21,0.005353954081930956
2014-11-22,0.005450446222228678
2014-11-23,0.005546657044333436
2014-11-24,0.005642492775513652
2014-11-25,0.005739078688542509
2014-11-26,0.005837352510731142
2014-11-27,0.005939564787625695
2014-11-28,0.006034462791494999
2014-11-29,0.006129267022633167
2014-11-30,0.006223602390115879
2014-12-01,0.006320469621338143
2014-12-02,0.006420806443610871
2014-12-03,0.006521237038614736
2014-12-04,0.006616228815215175
2014-12-05,0.006712720955513118
2014-12-06,0.0068093068685417535
2014-12-07,0.006905892781570833
2014-12-08,0.007002478694599912
2014-12-09,0.007092688061914432
2014-12-10,0.007210185293977656
2014-12-11,0.007305927252426736
2014-12-12,0.00740476371100196
2014-12-13,0.00750369394230832
2014-12-14,0.0076026241736146805
2014-12-15,0.00769902254118171
2014-12-16,0.007794670726899655
2014-12-17,0.007899039776609662
2014-12-18,0.00799065573489055
2014-12-19,0.008085928829684175
2014-12-20,0.008205113970907396
2014-12-21,0.008324205339399482
2014-12-22,0.008422197843394708
2014-12-23,0.008518221120036973
2014-12-24,0.008612837805713092
2014-12-25,0.00871223690067513
2014-12-26,0.008809948086477393
2014-12-27,0.008905408726733066
2014-12-28,0.009001056912451233
2014-12-29,0.009096611325438042
2014-12-30,0.00922958105813243
2014-12-31,0.009324572834732647
2015-01-01,0.009419470838601951
2015-01-02,0.00945069715805702
2015-01-03,0.009545595161926324
2015-01-04,0.009640118074871085
2015-01-05,0.0097773075804648
2015-01-06,0.009871736720678426
2015-01-07,0.009966447179085236
2015-01-08,0.01006115763749249
2015-01-09,0.010225822553297403
2015-01-10,0.010321095648091028
2015-01-11,0.010415149697380333
2015-01-12,0.010509297519400995
2015-01-13,0.01060372665961462
2015-01-14,0.0107038759364253
2015-01-15,0.0107972735765971
2015-01-16,0.010888795762147074
2015-01-17,0.010987725993453656
2015-01-18,0.011081029860894098
2015-01-19,0.01117433372833454
2015-01-20,0.011267450050312933
2015-01-21,0.011401076192124826
2015-01-22,0.011494848923221168
2015-01-23,0.011597061200115943
2015-01-24,0.011690740158480928
2015-01-25,0.011784419116845912
2015-01-26,0.011877816757017268
2015-01-27,0.011971495715382474
2015-01-28,0.012065268446478372
2015-01-29,0.012161104177658588
2015-01-30,0.01225403295417471
2015-01-31,0.012346961730691053
2015-02-01,0.012439702961745125
2015-02-02,0.012657255697887893
2015-02-03,0.012750840883521741
2015-02-04,0.012844707387348997
2015-02-05,0.012937261072940798
2015-02-06,0.013007684393993912
2015-02-07,0.013094611715720017
2015-02-08,0.013182101673832713
2015-02-09,0.013268841450096547
2015-02-10,0.013400873455480022
2015-02-11,0.013477110685861104
2015-02-12,0.013563662916662889
2015-02-13,0.013649746283809217
2015-02-14,0.01373545456003078
2015-02-15,0.013821162836252565
2015-02-16,0.013907996385247756
2015-02-17,0.013994454843318183
2015-02-18,0.014081100846851102
2015-02-19,0.0141677468503838
2015-02-20,0.014254205308454448
2015-02-21,0.014340663766525097
2015-02-22,0.014427122224595745
2015-02-23,0.014513486909935036
2015-02-24,0.014601820822627731
2015-02-25,0.014688466826160651
2015-02-26,0.014780176557172675
2015-02-27,0.014868229151671963
2015-02-28,0.014956844382557621
2015-03-01,0.015045553386174637
2015-03-02,0.015236474666686428
2015-03-03,0.015336811488959157
2015-03-04,0.015421488265138894
2015-03-05,0.015519480769134342
2015-03-06,0.015605470363549312
2015-03-07,0.01570880791321727
2015-03-08,0.015812051690154094
2015-03-09,0.01588922664784609
2015-03-10,0.015970808923899682
2015-03-11,0.016052391199953275
2015-03-12,0.016134161021469362
2015-03-13,0.016217337433951373
2015-03-14,0.016299294800929287
2015-03-15,0.01638068953152061
2015-03-16,0.016462271807574202
2015-03-17,0.01654572953824962
2015-03-18,0.016629468587118668
2015-03-19,0.016711707272289766
2015-03-20,0.016792633139225854
2015-03-21,0.016874121642548534
