Valuation date,Cumulative Return
2022-03-31,
2022-04-01,0.00010500000000002174
2022-04-02,0.00014600000000020152
2022-04-03,0.00018700000000015926
2022-04-04,0.00022800000000033904
2022-04-05,0.0002700000000002145
2022-04-06,0.00031100000000017225
2022-04-07,0.000356000000000245
2022-04-08,0.00039700000000020275
2022-04-09,0.00043800000000038253
2022-04-10,0.00047900000000034026
2022-04-11,0.00052000000000052
2022-04-12,0.0005610000000004778
2022-04-13,0.0006030000000003533
2022-04-14,0.000644000000000533
2022-04-15,0.0006850000000004908
2022-04-16,0.0007260000000004485
2022-04-17,0.0007670000000006283
2022-04-18,0.000808000000000586
2022-04-19,0.0008490000000007658
2022-04-20,0.0008900000000007235
2022-04-21,0.000936000000000714
2022-04-22,0.0009770000000008938
2022-04-23,0.0010180000000008516
2022-04-24,0.0010590000000008093
2022-04-25,0.001100000000000767
2022-04-26,0.0011410000000007248
2022-04-27,0.0011820000000009045
2022-04-28,0.0012230000000008623
2022-04-29,0.001264000000001042
2022-04-30,0.0013050000000009998
2022-05-01,0.0013460000000009575
2022-05-02,0.0013870000000009153
2022-05-03,0.001428000000000873
2022-05-04,0.0014700000000009705
2022-05-05,0.0015110000000009283
2022-05-06,0.001552000000000886
2022-05-07,0.0015930000000008437
2022-05-08,0.0016340000000008015
2022-05-09,0.001676000000000899
2022-05-10,0.0017170000000008567
2022-05-11,0.0017580000000008145
2022-05-12,0.0017990000000007722
2022-05-13,0.001840000000000508
2022-05-14,0.0018810000000004656
2022-05-15,0.0019220000000004234
2022-05-16,0.001963000000000381
2022-05-17,0.0020050000000007007
2022-05-18,0.0020460000000006584
2022-05-19,0.00211200000000078
2022-05-20,0.002156000000000713
2022-05-21,0.002199000000000728
2022-05-22,0.002243000000000661
2022-05-23,0.0022900000000007914
2022-05-24,0.0023380000000006174
2022-05-25,0.0023900000000005583
2022-05-26,0.0024370000000004666
2022-05-27,0.002496000000000498
2022-05-28,0.0025420000000004883
2022-05-29,0.002592000000000594
2022-05-30,0.002639000000000724
2022-05-31,0.0026970000000006156
2022-06-01,0.002743000000000606
2022-06-02,0.0027900000000007363
2022-06-03,0.0028370000000006446
2022-06-04,0.002884000000000553
2022-06-05,0.002932000000000601
2022-06-06,0.0029840000000005418
2022-06-07,0.0030400000000005978
2022-06-08,0.0030940000000003742
2022-06-09,0.0031420000000004222
2022-06-10,0.00319100000000061
2022-06-11,0.003239000000000436
2022-06-12,0.003287000000000262
2022-06-13,0.0033450000000003755
2022-06-14,0.0033920000000002837
2022-06-15,0.0034440000000000026
2022-06-16,0.003499000000000141
2022-06-17,0.003562000000000065
2022-06-18,0.0036090000000001954
2022-06-19,0.003655000000000186
2022-06-20,0.003702000000000316
2022-06-21,0.0037480000000003066
2022-06-22,0.0037960000000003546
2022-06-23,0.003843000000000263
2022-06-24,0.0038960000000001216
2022-06-25,0.003942000000000112
2022-06-26,0.003988000000000103
2022-06-27,0.004035000000000233
2022-06-28,0.004080000000000306
2022-06-29,0.004135000000000222
2022-06-30,0.004188000000000303
2022-07-01,0.004233000000000153
2022-07-02,0.004287000000000152
2022-07-03,0.0043400000000000105
2022-07-04,0.004385000000000083
2022-07-05,0.004434000000000049
2022-07-06,0.004479000000000122
2022-07-07,0.0045240000000001945
2022-07-08,0.0045720000000002425
2022-07-09,0.004617000000000315
2022-07-10,0.004661000000000248
2022-07-11,0.0047120000000002715
2022-07-12,0.004757000000000344
2022-07-13,0.00480600000000031
2022-07-14,0.004851000000000383
2022-07-15,0.0048960000000002335
2022-07-16,0.004942000000000224
2022-07-17,0.004987000000000297
2022-07-18,0.00503800000000032
2022-07-19,0.005083000000000393
2022-07-20,0.005127000000000326
2022-07-21,0.005173000000000316
2022-07-22,0.005217000000000249
2022-07-23,0.005262000000000322
2022-07-24,0.005306000000000477
2022-07-25,0.0053520000000004675
2022-07-26,0.005399000000000598
2022-07-27,0.005445000000000588
2022-07-28,0.005491000000000579
2022-07-29,0.005538000000000709
2022-07-30,0.0055840000000006995
2022-07-31,0.005630000000000468
2022-08-01,0.005677000000000376
2022-08-02,0.005723000000000145
2022-08-03,0.005768999999999913
2022-08-04,0.005816000000000043
2022-08-05,0.005862000000000256
2022-08-06,0.005909000000000386
2022-08-07,0.005955000000000377
2022-08-08,0.006002000000000507
2022-08-09,0.006048000000000497
2022-08-10,0.006094000000000488
2022-08-11,0.006141000000000396
2022-08-12,0.006187000000000609
2022-08-13,0.006234000000000739
2022-08-14,0.0062800000000007294
2022-08-15,0.006330000000000835
2022-08-16,0.0063760000000010475
2022-08-17,0.006422000000001038
2022-08-18,0.0064680000000010285
2022-08-19,0.006515000000000937
2022-08-20,0.006561000000000927
2022-08-21,0.006607000000000918
2022-08-22,0.006654000000001048
2022-08-23,0.0067000000000010385
2022-08-24,0.006746000000001029
2022-08-25,0.006836000000000952
2022-08-26,0.006834000000001117
2022-08-27,0.0068800000000011075
2022-08-28,0.006926000000001098
2022-08-29,0.0069720000000010884
2022-08-30,0.007018000000001079
2022-08-31,0.00706300000000093
2022-09-01,0.00710900000000092
2022-09-02,0.007154000000000993
2022-09-03,0.007195000000000951
2022-09-04,0.00723600000000113
2022-09-05,0.007282000000001121
2022-09-06,0.007327000000000972
2022-09-07,0.007373000000001184
2022-09-08,0.007419000000001175
2022-09-09,0.007467000000001223
2022-09-10,0.007513000000001213
2022-09-11,0.007559000000001204
2022-09-12,0.007604000000001276
2022-09-13,0.007651000000001185
2022-09-14,0.007698000000001315
2022-09-15,0.007744000000001305
2022-09-16,0.007791000000001214
