Valuation date,Cumulative Return
2021-04-01,
2021-04-02,-1.199913606220182e-05
2021-04-03,-2.399827212429262e-05
2021-04-04,-3.599740818649444e-05
2021-04-05,-4.799654424880728e-05
2021-04-06,-5.99956803110091e-05
2021-04-07,-0.0010919213816605877
2021-04-08,-0.0012179123103136513
2021-04-09,-0.0006879504675663117
2021-04-10,-0.0009269332608051739
2021-04-11,-0.0009509315329296886
2021-04-12,-0.004643665656072771
2021-04-13,0.000582958027022018
2021-04-14,-0.00110192066171233
2021-04-15,0.009175339375564917
2021-04-16,0.01339403562943442
2021-04-17,0.012965066515210566
2021-04-18,0.01293106896303442
2021-04-19,0.009640305897975265
2021-04-20,0.012376108920157725
2021-04-21,0.023189330368213357
2021-04-22,0.01530389811933519
2021-04-23,0.009884288331239999
2021-04-24,0.009018350678750897
2021-04-25,0.008971354062507153
2021-04-26,0.008905358814164988
2021-04-27,-0.0021788431232955263
2021-04-28,0.0003189770336531339
2021-04-29,-0.005933572782760188
2021-04-30,-0.012723083937956847
2021-05-01,-0.012758081418138278
2021-05-02,-0.012794078826324995
2021-05-03,0.0026228111575961055
2021-05-04,-0.005319616987577436
2021-05-05,0.001488892799717867
2021-05-06,0.01961958738970737
2021-05-07,0.028414954123302527
2021-05-08,0.028541944979960876
2021-05-09,0.028495948291722417
2021-05-10,0.024741218632257977
2021-05-11,0.022884352326631996
2021-05-12,0.010831220152148546
2021-05-13,0.011576166516010344
2021-05-14,0.023337319712980253
2021-05-15,0.02258437392507706
2021-05-16,0.022532377668807557
2021-05-17,0.05378012783079589
2021-05-18,0.057077890391891595
2021-05-19,0.04431980897375354
2021-05-20,0.050272380388611815
2021-05-21,0.047786559367725356
2021-05-22,0.04861349982801211
2021-05-23,0.04855350414770099
2021-05-24,0.04991040645073519
2021-05-25,0.04592169363805776
2021-05-26,0.04088405634794268
2021-05-27,0.039997120207344805
2021-05-28,0.04395083553984103
2021-05-29,0.046945619915365944
2021-05-30,0.04688462430704976
2021-05-31,0.04796154676863251
2021-06-01,0.05249422041612983
2021-06-02,0.05289619147421365
2021-06-03,0.030621795230743043
2021-06-04,0.03565643273684249
2021-06-05,0.03931016966778356
2021-06-06,0.03924917405946737
2021-06-07,0.033393595661112
2021-06-08,0.021735435048676033
2021-06-09,0.016353822524777906
2021-06-10,0.029517874713020253
2021-06-11,0.019712580694189796
2021-06-12,0.02242238558823728
2021-06-13,0.022360390051915813
2021-06-14,0.01516790791062994
2021-06-15,0.006675519362605353
2021-06-16,-0.006982497260197951
2021-06-17,-0.045052756201554134
2021-06-18,-0.05146829428281219
2021-06-19,-0.0515242902511025
2021-06-20,-0.05158028621939281
2021-06-21,-0.04184398723291982
2021-06-22,-0.04578370357334338
2021-06-23,-0.04747258197409854
2021-06-24,-0.05021638442032239
2021-06-25,-0.05313717412346375
2021-06-26,-0.05383912358310261
2021-06-27,-0.053898119335408445
2021-06-28,-0.06165656072762826
2021-06-29,-0.06700317577134507
2021-06-30,-0.06076462494700441
2021-07-01,-0.05942972106008426
2021-07-02,-0.05188726411698408
2021-07-03,-0.048708492988505325
2021-07-04,-0.048768488668816334
2021-07-05,-0.049143461670760114
2021-07-06,-0.048162532297674865
2021-07-07,-0.044393803646137875
2021-07-08,-0.06357242278555975
2021-07-09,-0.0536131398539309
2021-07-10,-0.054549072466782755
2021-07-11,-0.05460806821908848
2021-07-12,-0.06208752969786202
2021-07-13,-0.05354514474957839
2021-07-14,-0.04272892351750701
2021-07-15,-0.03441152237038947
2021-07-16,-0.05862777879992642
2021-07-17,-0.058637778079978276
2021-07-18,-0.058696773832284
2021-07-19,-0.07384768296682642
2021-07-20,-0.07014594949163666
2021-07-21,-0.06473433912758286
2021-07-22,-0.06924801414298165
2021-07-23,-0.07498560103672536
2021-07-24,-0.07461762753081791
2021-07-25,-0.07467562335511857
2021-07-26,-0.06624823012743097
2021-07-27,-0.06521130478605552
2021-07-28,-0.05623595101152723
2021-07-29,-0.037795278739930716
2021-07-30,-0.04357186282587655
2021-07-31,-0.044746778231967266
2021-08-01,-0.04480777384028345
2021-08-02,-0.04810453647337387
2021-08-03,-0.04294190818261079
2021-08-04,-0.04497676167315945
2021-08-05,-0.06032665648073332
2021-08-06,-0.08958055020038558
2021-08-07,-0.08774868209488906
2021-08-08,-0.0878116775592157
2021-08-09,-0.10322756761513163
2021-08-10,-0.11202593413274242
2021-08-11,-0.09495216344423185
2021-08-12,-0.10502343831244143
2021-08-13,-0.09544012831076143
2021-08-14,-0.09697401787071314
2021-08-15,-0.0970360134070346
2021-08-16,-0.09872589173579494
2021-08-17,-0.10124871009287317
2021-08-18,-0.11507271476453695
2021-08-19,-0.12368609460118873
2021-08-20,-0.12299414442160161
2021-08-21,-0.12218320280939787
2021-08-22,-0.12224419841771406
2021-08-23,-0.0979869449399644
2021-08-24,-0.09815293298882499
2021-08-25,-0.10921013687014536
2021-08-26,-0.1138508027422026
2021-08-27,-0.09312529497876165
2021-08-28,-0.09300730347414998
2021-08-29,-0.09307029893847651
2021-08-30,-0.10243862441904183
2021-08-31,-0.09638206049164455
2021-09-01,-0.10201665480085431
2021-09-02,-0.10311057603852514
2021-09-03,-0.09181238950795556
2021-09-04,-0.09281531729715475
2021-09-05,-0.09287731283347611
2021-09-06,-0.0920843699253654
2021-09-07,-0.11058303802126257
2021-09-08,-0.11662560295658708
2021-09-09,-0.12443304082106088
2021-09-10,-0.13460430848978877
2021-09-11,-0.13435832620051347
2021-09-12,-0.1344173219528194
2021-09-13,-0.12082230079434286
