Valuation date,Cumulative Return
2017-01-17,
2017-01-18,-0.0015420000000000433
2017-01-19,-0.001603000000000021
2017-01-20,-0.0019369999999999665
2017-01-21,-0.0018759999999998778
2017-01-22,-0.0018009999999999415
2017-01-23,-0.0014339999999998243
2017-01-24,-0.0006579999999997144
2017-01-25,-0.00034899999999959963
2017-01-26,0.0007550000000005053
2017-01-27,0.002288000000000512
2017-01-28,0.002563000000000315
2017-01-29,0.0026180000000004533
2017-01-30,0.002463000000000548
2017-01-31,0.003219000000000527
2017-02-01,0.0017450000000005517
2017-02-02,0.00252800000000053
2017-02-03,0.003015000000000656
2017-02-04,0.0037440000000004137
2017-02-05,0.003795000000000437
2017-02-06,0.004123000000000543
2017-02-07,0.004195000000000615
2017-02-08,0.004590000000000538
2017-02-09,0.00500600000000051
2017-02-10,0.003722000000000447
2017-02-11,0.0036450000000003424
2017-02-12,0.003698000000000423
2017-02-13,0.004093000000000568
2017-02-14,0.0037280000000006197
2017-02-15,0.0033010000000006645
2017-02-16,0.003987000000000851
2017-02-17,0.002512000000000736
2017-02-18,0.002635000000000831
2017-02-19,0.0026900000000009694
2017-02-20,0.003048000000000828
2017-02-21,0.003675000000000983
2017-02-22,0.005028000000000921
2017-02-23,0.0058560000000009715
2017-02-24,0.005540000000000989
2017-02-25,0.005276000000000947
2017-02-26,0.005331000000000863
2017-02-27,0.00555800000000084
2017-02-28,0.005802000000000751
2017-03-01,0.004920000000000702
2017-03-02,0.0057000000000007045
2017-03-03,0.005827000000000693
2017-03-04,0.005298000000000691
2017-03-05,0.005353000000000829
2017-03-06,0.0055680000000006835
2017-03-07,0.00540500000000077
2017-03-08,0.004520000000000746
2017-03-09,0.003547000000000633
2017-03-10,0.0037890000000007085
2017-03-11,0.0032530000000006165
2017-03-12,0.0033060000000006973
2017-03-13,0.0037010000000006205
2017-03-14,0.0025970000000006266
2017-03-15,0.0033370000000005895
2017-03-16,0.004359000000000668
2017-03-17,0.003968000000000638
2017-03-18,0.00451000000000068
2017-03-19,0.004563000000000761
2017-03-20,0.004847000000000934
2017-03-21,0.005773000000000916
2017-03-22,0.0059680000000008615
2017-03-23,0.006536000000000763
2017-03-24,0.007019000000000775
2017-03-25,0.006992000000000997
2017-03-26,0.007047000000001136
2017-03-27,0.007074000000001135
2017-03-28,0.006549000000001026
2017-03-29,0.0069640000000010804
2017-03-30,0.008046000000001108
2017-03-31,0.007917000000001284
2017-04-01,0.00840200000000113
2017-04-02,0.008457000000001047
2017-04-03,0.009193000000001339
2017-04-04,0.009766000000001274
2017-04-05,0.009687000000001111
2017-04-06,0.009130000000001193
2017-04-07,0.009442000000001283
2017-04-08,0.009765000000001356
2017-04-09,0.009820000000001272
2017-04-10,0.009750000000001258
2017-04-11,0.009837000000001428
2017-04-12,0.009301000000001336
2017-04-13,0.009071000000001384
2017-04-14,0.008645000000001568
2017-04-15,0.008700000000001706
2017-04-16,0.008754000000001483
2017-04-17,0.008808000000001481
2017-04-18,0.009315000000001517
2017-04-19,0.008696000000001591
2017-04-20,0.00824700000000167
2017-04-21,0.008622000000001684
2017-04-22,0.00933400000000173
2017-04-23,0.009389000000001646
2017-04-24,0.010157000000001748
2017-04-25,0.009294000000001912
2017-04-26,0.009859000000001839
2017-04-27,0.010286000000001794
2017-04-28,0.010250000000001869
2017-04-29,0.010036000000001932
2017-04-30,0.01009100000000207
2017-05-01,0.010147000000001904
2017-05-02,0.010253000000001844
2017-05-03,0.009171000000001817
2017-05-04,0.008889000000001923
2017-05-05,0.008832000000001727
2017-05-06,0.008836000000001842
2017-05-07,0.008896000000001791
2017-05-08,0.008918000000001758
2017-05-09,0.009138000000001645
2017-05-10,0.009822000000001774
2017-05-11,0.009641000000001787
2017-05-12,0.009865000000001789
2017-05-13,0.009846000000001576
2017-05-14,0.009905000000001385
2017-05-15,0.010187000000001278
2017-05-16,0.009949000000001318
2017-05-17,0.00898600000000127
2017-05-18,0.007536000000001319
2017-05-19,0.008017000000001273
2017-05-20,0.007269000000001302
2017-05-21,0.007322000000001383
2017-05-22,0.008332000000001338
2017-05-23,0.007817000000001295
2017-05-24,0.008460000000001466
2017-05-25,0.0084110000000015
2017-05-26,0.009353000000001499
2017-05-27,0.009991000000001415
2017-05-28,0.010043000000001356
2017-05-29,0.010153000000001189
2017-05-30,0.01152300000000106
2017-05-31,0.012407000000001167
2017-06-01,0.013036000000001158
2017-06-02,0.01428000000000118
2017-06-03,0.014331000000001204
2017-06-04,0.014383000000001145
2017-06-05,0.014649000000001022
2017-06-06,0.01496100000000089
2017-06-07,0.015187000000000728
2017-06-08,0.015581000000000733
2017-06-09,0.015547000000000866
2017-06-10,0.01594200000000079
2017-06-11,0.015993000000000812
2017-06-12,0.01637800000000067
2017-06-13,0.016422000000000825
2017-06-14,0.017634000000000816
2017-06-15,0.017151000000000804
2017-06-16,0.017661000000000593
2017-06-17,0.017702000000000773
2017-06-18,0.017754000000000714
2017-06-19,0.01773600000000064
2017-06-20,0.01709900000000064
2017-06-21,0.01758900000000052
2017-06-22,0.017500000000000515
2017-06-23,0.017737000000000558
2017-06-24,0.01774900000000046
2017-06-25,0.0178010000000004
2017-06-26,0.018216000000000454
2017-06-27,0.017797000000000507
2017-06-28,0.016533000000000575
2017-06-29,0.015395000000000492
2017-06-30,0.014961000000000446
2017-07-01,0.015039000000000469
2017-07-02,0.01509200000000055
2017-07-03,0.015002000000000626
2017-07-04,0.015356000000000591
2017-07-05,0.015120000000000688
2017-07-06,0.0141050000000007
2017-07-07,0.012725000000000763
